url,content
https://lhr.nu.edu.pk/,"FAST NUCES Lahore - HomeTel: (042) 111 128 128Follow us:Email: admissions.lhr@nu.edu.pkBlock-B, Faisal Town, Lahore.National University of Computerand Emerging SciencesNUHomeAboutFacultyCampus LifeSocietiesdepartmentsFAST School of ManagementFAST School of ComputingDepartment of Electrical EngineeringDepartment of Civil EngineeringDepartment of Sciences and HumanitiesAdmissionsInformationFee StructureSupportSlateFlexQECSupport DepartmentsResearchGroupsJCRAlumniAchievement AwardAlumni SurveyAlumni Cardnews & eventsPROGRAMS OFFEREDFAST School of ManagementBachelor of Business AdministrationBS (Business Analytics)BS (Accounting & Finance)MS (Accounting & Finance)Master of Business AdministrationMS (Business Analytics)PhD (Management Sciences)FAST School of ComputingBS (Computer Science)BS (Data Science)BS (Software Engineering)MS (Computer Science)MS (Data Science)MS (Software Project Management)PhD (Computer Science)Department of Electrical EngineeringBS (Electrical Engineering)MS (Electrical Engineering)PhD (Electrical Engineering)Department of Civil EngineeringBS (Civil Engineering)MS (Civil Engineering)PhD (Civil Engineering)Department of Science & HumanitiesMS (Mathematics)MS (English Language Teaching)MS (Applied Linguistics)PhD (Mathematics)Message from Campus DirectorAs Director of Lahore Campus, it is my pleasure to welcome you to our website. I invite you to navigate our programs, research projects, events and also get familiarized with the faculty and staff who are vigorously engaged in making the campus a center of excellence. Located in the heart of Lahore, the campus is committed to impart quality education and contribute significantly in the nation-building. Our efforts are directed towards strengthening the liaison between the academics and the industry through entrepreneurial ventures and well-thought-out curricula. Life at campus provides students with opportunities to develop social and specialized skills for their professional fields and maintain the balance between high academic standards and extra-curricular activities. The academic environment at the campus encourages students to further their learning beyond the classroom to enhance general awareness and appreciate diversity. We attach great importance to the social and ethical values and strive to inculcate them in the overall learning experiences of our students. Among the pioneers in IT education, we pride ourselves on the diverse degree programs that the University offers keeping the latest trends in mind. The research-oriented approach and state-of-the-art infrastructure of the campus are dedicated to the quality of enhanced academic environments to produce future leaders.

Thank you for visiting our website.Dr. Summaira Sarfraz, Director Campus & ProfessorSee ProfileLIFE AT FASTThe Engineering labs comprise Electronics, Digital Systems, Embedded Controls, Antenna and Microwave, Microprocessors, and Communications Labs. The computing labs consist of database, programming, software engineering, and computer application labs. Latest computers, workstations, and services having LINUX and Windows-based environments are also readily available for the usage of students. The whole campus is fully equipped with high-speed Local Area Network and latest wireless hotspots.NEWSHonhaar Undergraduate Scholarships Extended DeadlineOct. 16, 2024Honhaar Undergraduate ScholarshipsOct. 2, 2024Japan International Cooperation Agency (JICA) visited FAST NUCES LahoreMarch 27, 2024See MoreEVENTSCompany tour: Manafa TechnologiesOn January 18, 2024, the Career Counseling Society (CCS) organized a carefully planned Industry Trip to Manafa Technologies. A diverse group comprising twenty-five students from batches 20 and 21, specializing …Student Affairs X Soliton TechnologiesA 5 days intensive workshop on AI and its application was organized by Soliton Technologies in Collaboration with FAST NUCES Lahore. An overwhelming response of students was recorded in successful …Student Affairs X Soliton TechnologiesA 5 days intensive workshop on AI and its application was organized by Soliton Technologies in Collaboration with FAST NUCES Lahore. An overwhelming response of students was recorded in successful …See MoreSOCIETIESCBS - Character Building SocietyDramaFFAST Business ClubSee MoreIMPORTANT LINKSCampus HomeCampus AboutAdmissionsLibrarySupport and ServicesSlateFlexDEPARTMENTSFAST School of ManagementFAST School of ComputingDepartment of Electrical EngineeringDepartment of Civil EngineeringDepartment of Sciences and Humanities© 2020 Copyright : lhr.nu.edu.pk"
https://lhr.nu.edu.pk/newsDetails/512,"FAST NUCES Lahore - News DetailsTel: (042) 111 128 128Follow us:Email: admissions.lhr@nu.edu.pkBlock-B, Faisal Town, Lahore.National University of Computerand Emerging SciencesNUHomeAboutFacultyCampus LifeSocietiesdepartmentsFAST School of ManagementFAST School of ComputingDepartment of Electrical EngineeringDepartment of Civil EngineeringDepartment of Sciences and HumanitiesAdmissionsInformationFee StructureSupportSlateFlexQECSupport DepartmentsResearchGroupsJCRAlumniAchievement AwardAlumni SurveyAlumni Cardnews & eventsDetailsCampus>News & Events>DetailsStudent Affairs X Soliton TechnologiesNov. 4, 2024A 5 days intensive workshop on AI and its application was organized by Soliton Technologies in Collaboration with FAST NUCES Lahore.An overwhelming response of students was recorded in successful completion of the crash course.IMPORTANT LINKSCampus HomeCampus AboutAdmissionsLibrarySupport and ServicesSlateFlexDEPARTMENTSFAST School of ManagementFAST School of ComputingDepartment of Electrical EngineeringDepartment of Civil EngineeringDepartment of Sciences and Humanities© 2020 Copyright : lhr.nu.edu.pk"
https://lhr.nu.edu.pk/newsDetails/512#,"FAST NUCES Lahore - News DetailsTel: (042) 111 128 128Follow us:Email: admissions.lhr@nu.edu.pkBlock-B, Faisal Town, Lahore.National University of Computerand Emerging SciencesNUHomeAboutFacultyCampus LifeSocietiesdepartmentsFAST School of ManagementFAST School of ComputingDepartment of Electrical EngineeringDepartment of Civil EngineeringDepartment of Sciences and HumanitiesAdmissionsInformationFee StructureSupportSlateFlexQECSupport DepartmentsResearchGroupsJCRAlumniAchievement AwardAlumni SurveyAlumni Cardnews & eventsDetailsCampus>News & Events>DetailsStudent Affairs X Soliton TechnologiesNov. 4, 2024A 5 days intensive workshop on AI and its application was organized by Soliton Technologies in Collaboration with FAST NUCES Lahore.An overwhelming response of students was recorded in successful completion of the crash course.IMPORTANT LINKSCampus HomeCampus AboutAdmissionsLibrarySupport and ServicesSlateFlexDEPARTMENTSFAST School of ManagementFAST School of ComputingDepartment of Electrical EngineeringDepartment of Civil EngineeringDepartment of Sciences and Humanities© 2020 Copyright : lhr.nu.edu.pk"
https://lhr.nu.edu.pk/research/,"FAST NUCES Lahore - ResearchTel: (042) 111 128 128Follow us:Email: admissions.lhr@nu.edu.pkBlock-B, Faisal Town, Lahore.National University of Computerand Emerging SciencesNUHomeAboutFacultyCampus LifeSocietiesdepartmentsFAST School of ManagementFAST School of ComputingDepartment of Electrical EngineeringDepartment of Civil EngineeringDepartment of Sciences and HumanitiesAdmissionsInformationFee StructureSupportSlateFlexQECSupport DepartmentsResearchGroupsJCRAlumniAchievement AwardAlumni SurveyAlumni Cardnews & eventsResearch GroupsCampus>ResearchFAST School of ComputingHigh Performance Computing (HPC) LabResearch Center for Information Management and Cyber Security (CIMACS)Big Data Lab EstablishmentGenerative AI, Imaging & IoTOptimization and Data Science (OptiMi'nDS)Software Engineering Research Centre (SERC)Machine Intelligence Group (MInG)Liberty LabGPU ServerDetailsDepartment of Electrical EngineeringEngineering Cybernetics Research Group (ECRG)Optical Wireless Research Centre (OWRC)Smart Networking Research Group (SNRG)DetailsDepartment of Science & HumanitiesEHDS (Environment, and Health Data Science) LabMathXDetailsFAST School of ManagementThe Case Research Center (CRC)Center for Research on Management and Governance (CRMG)DetailsIMPORTANT LINKSCampus HomeCampus AboutAdmissionsLibrarySupport and ServicesSlateFlexDEPARTMENTSFAST School of ManagementFAST School of ComputingDepartment of Electrical EngineeringDepartment of Civil EngineeringDepartment of Sciences and Humanities© 2020 Copyright : lhr.nu.edu.pk"
https://lhr.nu.edu.pk/research/#,"FAST NUCES Lahore - ResearchTel: (042) 111 128 128Follow us:Email: admissions.lhr@nu.edu.pkBlock-B, Faisal Town, Lahore.National University of Computerand Emerging SciencesNUHomeAboutFacultyCampus LifeSocietiesdepartmentsFAST School of ManagementFAST School of ComputingDepartment of Electrical EngineeringDepartment of Civil EngineeringDepartment of Sciences and HumanitiesAdmissionsInformationFee StructureSupportSlateFlexQECSupport DepartmentsResearchGroupsJCRAlumniAchievement AwardAlumni SurveyAlumni Cardnews & eventsResearch GroupsCampus>ResearchFAST School of ComputingHigh Performance Computing (HPC) LabResearch Center for Information Management and Cyber Security (CIMACS)Big Data Lab EstablishmentGenerative AI, Imaging & IoTOptimization and Data Science (OptiMi'nDS)Software Engineering Research Centre (SERC)Machine Intelligence Group (MInG)Liberty LabGPU ServerDetailsDepartment of Electrical EngineeringEngineering Cybernetics Research Group (ECRG)Optical Wireless Research Centre (OWRC)Smart Networking Research Group (SNRG)DetailsDepartment of Science & HumanitiesEHDS (Environment, and Health Data Science) LabMathXDetailsFAST School of ManagementThe Case Research Center (CRC)Center for Research on Management and Governance (CRMG)DetailsIMPORTANT LINKSCampus HomeCampus AboutAdmissionsLibrarySupport and ServicesSlateFlexDEPARTMENTSFAST School of ManagementFAST School of ComputingDepartment of Electrical EngineeringDepartment of Civil EngineeringDepartment of Sciences and Humanities© 2020 Copyright : lhr.nu.edu.pk"
https://lhr.nu.edu.pk/alumniaward/,"FAST NUCES Lahore - Alumni Achievement AwardTel: (042) 111 128 128Follow us:Email: admissions.lhr@nu.edu.pkBlock-B, Faisal Town, Lahore.National University of Computerand Emerging SciencesNUHomeAboutFacultyCampus LifeSocietiesdepartmentsFAST School of ManagementFAST School of ComputingDepartment of Electrical EngineeringDepartment of Civil EngineeringDepartment of Sciences and HumanitiesAdmissionsInformationFee StructureSupportSlateFlexQECSupport DepartmentsResearchGroupsJCRAlumniAchievement AwardAlumni SurveyAlumni Cardnews & eventsAlumniCampus>Alumni>Alumni Achievement AwardAlumni Achievement Award 2023FAST-NUCES, Lahore is pleased to announce the Alumni Achievement Awards (AAA) 2023 which will recognize outstanding alumni for their exemplary accomplishments across sectors, including contributions made and services rendered in communities locally and around the world, with a commitment that reflects the FAST-NUCES spirit. Awardees will be selected through a comprehensive evaluation process by the Awards Committee and up to 5 alumni will be awarded in a given year.To be considered as a nominee, please fill the form below:https://forms.gle/YKEqaugy8AHCF8Qi7Submission deadline: December 31, 2023The winners of Alumni Award are:20222023Alumni Achievement AwardHisham MalikBS(CS) 1999CEO, Cloud Sales, Howmuch FoodnerdXHisham MalikBS(CS) 1999CEO, Cloud Sales, Howmuch FoodnerdMr. Hisham is the founder of multiple award-winning companies and products, namely, Arkhitech, Howmuch, Foodnerd and Cloud Sales. Arkhitech is a leading Software Development company with offices in Lahore, and Islamabad and servicing clients from USA, Canada, Europe, and Australia. The solutions delivered to clients have received multiple awards, with some client companies getting acquired or receiving multi-million dollar investment, and the end-users of the solutions being big names like Google, Amazon, KLM Airlines, Philips, Cisco, Pepsi, and various others. Hisham is also the founder of Howmuch and Foodnerd, award-winning cloud-based retail and restaurants management and POS platforms targeting retailers, distributors, and wholesalers as well as restaurant owners in Pakistan as well as internationally. Recently he founded Cloud Sales company in Saudi Arabia, to expand into Middle East market with his products and services. Hisham's focus is on building the next generation of Software Engineers, Product Managers, Software Automation Engineers, and Designers who are capable of delivering state of the art solutions and can rapidly develop/experiment with products in an incubator-like model. Hisham has not only created 100s of job opportunities, but also created impact with directly training many individuals, some of whom are founders, and top executives of successful companies in Pakistan as well as abroad. He directly trained many individuals himself, who are highly successful, and for the local market as well internationally and employed Pakistanis with his staunch belief on the quality of talent. Many of his employees hail from FAST NUCES. Hisham holds a Master’s degree in Computer Science from Georgia Institute of Technology, USA, has served as adjunct faculty member at LUMS.Miriam MehdiBBA 2006, MBA 2010Head of Market Place, Southern EuropeXMiriam MehdiBBA 2006, MBA 2010Head of Market Place, Southern EuropeMiriam Mehdi did MA in Social Enterprise from American University, USA, on a Fulbright scholarship. She currently works at Uber as 'Head of Marketplace, Southern Europe' and has worked for Shell, Kansai Paints in the past. She has had a stint of founding a Fintech startup around saving circles (ROSCAs). She is passionate about problem solving, data, education, and social impact. Whenever in Pakistan, she can be seen trying to work from FAST campus.Usman AsifBS(CS) 2004CEO & Founder, DevSinc IncXUsman AsifBS(CS) 2004CEO & Founder, DevSinc IncMr. Usman Asif, the mastermind behind Devsinc, a web development company that's taking the tech world by storm. As the CEO and Founder, Usman has built a company that's not only making waves in California but also in Canada and Pakistan. With regional offices in these locations, Devsinc is truly a global player in the IT industry. But Usman is more than just a tech entrepreneur, he's a serial business creator, always looking for new opportunities to innovate and grow. Devsinc is the fastest-rising IT company in Pakistan, with over 1300 employees based in Lahore and Islamabad.Burhan RasoolBS(CS) 2001, MSCS 2008Consultant, National Police Academy PakistanXBurhan RasoolBS(CS) 2001, MSCS 2008Consultant,National Police Academy PakistanMr. Burhan Rasool is a consultant for United States Institute of Peace developing a training module on Technology in Policing for the National Police Academy. He is also part of the World Bank’s consulting team. Burhan holds a Certificate of Advanced Study in Public Leadership and Management from the Maxwell School, Syracuse University, New York. He is a recipient of the prestigious Humphrey Fellowship, a Fulbright Exchange Program, administered by the U.S. State DepartmentSalman NayyarBS(CS) 1991Group Director, Products,Strategy & Innovation Global Message ServicesXSalman NayyarBS(CS) 1991Group Director, Products,Strategy & Innovation Global Message ServicesMr. Salman has served various multinational companies like Alcatel-Lucent, Nortel Networks and Mavenir (formerly known as Acision) in senior roles. He is currently working as a Group Director Products, Strategy, and Innovations at Global Message Services AG. Previously, he was responsible for Sales and business development for the Asian and Middle eastern Regions. He brings twenty-eight years of rich and diversified experience in successfully performing various leadership and senior roles in leading business transformations. He holds Master's degree in e-Business from Southern Queensland, Australia.Coming Soon!IMPORTANT LINKSCampus HomeCampus AboutAdmissionsLibrarySupport and ServicesSlateFlexDEPARTMENTSFAST School of ManagementFAST School of ComputingDepartment of Electrical EngineeringDepartment of Civil EngineeringDepartment of Sciences and Humanities© 2020 Copyright : lhr.nu.edu.pk"
https://lhr.nu.edu.pk/alumniaward/#,"FAST NUCES Lahore - Alumni Achievement AwardTel: (042) 111 128 128Follow us:Email: admissions.lhr@nu.edu.pkBlock-B, Faisal Town, Lahore.National University of Computerand Emerging SciencesNUHomeAboutFacultyCampus LifeSocietiesdepartmentsFAST School of ManagementFAST School of ComputingDepartment of Electrical EngineeringDepartment of Civil EngineeringDepartment of Sciences and HumanitiesAdmissionsInformationFee StructureSupportSlateFlexQECSupport DepartmentsResearchGroupsJCRAlumniAchievement AwardAlumni SurveyAlumni Cardnews & eventsAlumniCampus>Alumni>Alumni Achievement AwardAlumni Achievement Award 2023FAST-NUCES, Lahore is pleased to announce the Alumni Achievement Awards (AAA) 2023 which will recognize outstanding alumni for their exemplary accomplishments across sectors, including contributions made and services rendered in communities locally and around the world, with a commitment that reflects the FAST-NUCES spirit. Awardees will be selected through a comprehensive evaluation process by the Awards Committee and up to 5 alumni will be awarded in a given year.To be considered as a nominee, please fill the form below:https://forms.gle/YKEqaugy8AHCF8Qi7Submission deadline: December 31, 2023The winners of Alumni Award are:20222023Alumni Achievement AwardHisham MalikBS(CS) 1999CEO, Cloud Sales, Howmuch FoodnerdXHisham MalikBS(CS) 1999CEO, Cloud Sales, Howmuch FoodnerdMr. Hisham is the founder of multiple award-winning companies and products, namely, Arkhitech, Howmuch, Foodnerd and Cloud Sales. Arkhitech is a leading Software Development company with offices in Lahore, and Islamabad and servicing clients from USA, Canada, Europe, and Australia. The solutions delivered to clients have received multiple awards, with some client companies getting acquired or receiving multi-million dollar investment, and the end-users of the solutions being big names like Google, Amazon, KLM Airlines, Philips, Cisco, Pepsi, and various others. Hisham is also the founder of Howmuch and Foodnerd, award-winning cloud-based retail and restaurants management and POS platforms targeting retailers, distributors, and wholesalers as well as restaurant owners in Pakistan as well as internationally. Recently he founded Cloud Sales company in Saudi Arabia, to expand into Middle East market with his products and services. Hisham's focus is on building the next generation of Software Engineers, Product Managers, Software Automation Engineers, and Designers who are capable of delivering state of the art solutions and can rapidly develop/experiment with products in an incubator-like model. Hisham has not only created 100s of job opportunities, but also created impact with directly training many individuals, some of whom are founders, and top executives of successful companies in Pakistan as well as abroad. He directly trained many individuals himself, who are highly successful, and for the local market as well internationally and employed Pakistanis with his staunch belief on the quality of talent. Many of his employees hail from FAST NUCES. Hisham holds a Master’s degree in Computer Science from Georgia Institute of Technology, USA, has served as adjunct faculty member at LUMS.Miriam MehdiBBA 2006, MBA 2010Head of Market Place, Southern EuropeXMiriam MehdiBBA 2006, MBA 2010Head of Market Place, Southern EuropeMiriam Mehdi did MA in Social Enterprise from American University, USA, on a Fulbright scholarship. She currently works at Uber as 'Head of Marketplace, Southern Europe' and has worked for Shell, Kansai Paints in the past. She has had a stint of founding a Fintech startup around saving circles (ROSCAs). She is passionate about problem solving, data, education, and social impact. Whenever in Pakistan, she can be seen trying to work from FAST campus.Usman AsifBS(CS) 2004CEO & Founder, DevSinc IncXUsman AsifBS(CS) 2004CEO & Founder, DevSinc IncMr. Usman Asif, the mastermind behind Devsinc, a web development company that's taking the tech world by storm. As the CEO and Founder, Usman has built a company that's not only making waves in California but also in Canada and Pakistan. With regional offices in these locations, Devsinc is truly a global player in the IT industry. But Usman is more than just a tech entrepreneur, he's a serial business creator, always looking for new opportunities to innovate and grow. Devsinc is the fastest-rising IT company in Pakistan, with over 1300 employees based in Lahore and Islamabad.Burhan RasoolBS(CS) 2001, MSCS 2008Consultant, National Police Academy PakistanXBurhan RasoolBS(CS) 2001, MSCS 2008Consultant,National Police Academy PakistanMr. Burhan Rasool is a consultant for United States Institute of Peace developing a training module on Technology in Policing for the National Police Academy. He is also part of the World Bank’s consulting team. Burhan holds a Certificate of Advanced Study in Public Leadership and Management from the Maxwell School, Syracuse University, New York. He is a recipient of the prestigious Humphrey Fellowship, a Fulbright Exchange Program, administered by the U.S. State DepartmentSalman NayyarBS(CS) 1991Group Director, Products,Strategy & Innovation Global Message ServicesXSalman NayyarBS(CS) 1991Group Director, Products,Strategy & Innovation Global Message ServicesMr. Salman has served various multinational companies like Alcatel-Lucent, Nortel Networks and Mavenir (formerly known as Acision) in senior roles. He is currently working as a Group Director Products, Strategy, and Innovations at Global Message Services AG. Previously, he was responsible for Sales and business development for the Asian and Middle eastern Regions. He brings twenty-eight years of rich and diversified experience in successfully performing various leadership and senior roles in leading business transformations. He holds Master's degree in e-Business from Southern Queensland, Australia.Coming Soon!IMPORTANT LINKSCampus HomeCampus AboutAdmissionsLibrarySupport and ServicesSlateFlexDEPARTMENTSFAST School of ManagementFAST School of ComputingDepartment of Electrical EngineeringDepartment of Civil EngineeringDepartment of Sciences and Humanities© 2020 Copyright : lhr.nu.edu.pk"
https://lhr.nu.edu.pk/ss/programDetails/MS%20(English%20Language%20Teaching),"SS - HomeTel: (042) 111 128 128Follow us:HomepageBlock-B, Faisal Town, Lahore.Department of Science & HumanitiesFAST-NU LahoreSSFacultyProgramsResearchstudentsResourcesnews & eventsMS (English Language Teaching)SS>Programs>Program DetailsProgram OverviewTentative Study PlanProgram OverviewThe English language has spread to every corner of the globe. Today more than a billion people speak English. It is becoming the world's language: the language of the internet, of business, of international flight - the pathway of global communication and global access to knowledge. There is an ever-growing demand for teachers trained to teach the English language. It has become the vehicle for people to connect with each other, in countless ways. Indeed, English is much more than a language: it is a bridge across borders and cultures, a source of unity in a rapidly changing world.Program ObjectivesTo produce quality English Language teachersTo equip English language teachers with latest teaching pedagogies and practicesTo encourage scholars to engage in developing resource for effective English language teaching and learning MethodologiesTo provide scholars with the tools to carry out advanced research in the ELT contextAward of DegreePassed courses totalling at least 30 credit hours, including all those courses which have been specified as Core coursesObtained a CGPA of at least 2.5EligibilityMasters degree in ELT, TESL, English Literature or a related disciplineANDAt least 55% marks or CGPA of at least 2.0(on a scale of 4.0).Selection CriteriaPast Academic Record (Bachelor): 40%Performance in NU Admission Test: 60%This program isapproved by HECTentative Study PlanSemester-1CodeCourse NameCredit HoursCourse TypeSemester-2CodeCourse NameCredit HoursCourse TypeSemester-3CodeCourse NameCredit HoursCourse TypeSemester-4CodeCourse NameCredit HoursCourse TypeIMPORTANT LINKSCampus HomeCampus AboutAdmissionsLibrarySupport and ServicesSlateFlexDEPARTMENTSFAST School of ManagementFAST School of ComputingDepartment of Electrical EngineeringDepartment of Civil EngineeringDepartment of Sciences and Humanities© 2020 Copyright : lhr.nu.edu.pk"
https://lhr.nu.edu.pk/ss/programDetails/MS%20(English%20Language%20Teaching)#,"SS - HomeTel: (042) 111 128 128Follow us:HomepageBlock-B, Faisal Town, Lahore.Department of Science & HumanitiesFAST-NU LahoreSSFacultyProgramsResearchstudentsResourcesnews & eventsMS (English Language Teaching)SS>Programs>Program DetailsProgram OverviewTentative Study PlanProgram OverviewThe English language has spread to every corner of the globe. Today more than a billion people speak English. It is becoming the world's language: the language of the internet, of business, of international flight - the pathway of global communication and global access to knowledge. There is an ever-growing demand for teachers trained to teach the English language. It has become the vehicle for people to connect with each other, in countless ways. Indeed, English is much more than a language: it is a bridge across borders and cultures, a source of unity in a rapidly changing world.Program ObjectivesTo produce quality English Language teachersTo equip English language teachers with latest teaching pedagogies and practicesTo encourage scholars to engage in developing resource for effective English language teaching and learning MethodologiesTo provide scholars with the tools to carry out advanced research in the ELT contextAward of DegreePassed courses totalling at least 30 credit hours, including all those courses which have been specified as Core coursesObtained a CGPA of at least 2.5EligibilityMasters degree in ELT, TESL, English Literature or a related disciplineANDAt least 55% marks or CGPA of at least 2.0(on a scale of 4.0).Selection CriteriaPast Academic Record (Bachelor): 40%Performance in NU Admission Test: 60%This program isapproved by HECTentative Study PlanSemester-1CodeCourse NameCredit HoursCourse TypeSemester-2CodeCourse NameCredit HoursCourse TypeSemester-3CodeCourse NameCredit HoursCourse TypeSemester-4CodeCourse NameCredit HoursCourse TypeIMPORTANT LINKSCampus HomeCampus AboutAdmissionsLibrarySupport and ServicesSlateFlexDEPARTMENTSFAST School of ManagementFAST School of ComputingDepartment of Electrical EngineeringDepartment of Civil EngineeringDepartment of Sciences and Humanities© 2020 Copyright : lhr.nu.edu.pk"
https://lhr.nu.edu.pk/newsDetails/500,"FAST NUCES Lahore - News DetailsTel: (042) 111 128 128Follow us:Email: admissions.lhr@nu.edu.pkBlock-B, Faisal Town, Lahore.National University of Computerand Emerging SciencesNUHomeAboutFacultyCampus LifeSocietiesdepartmentsFAST School of ManagementFAST School of ComputingDepartment of Electrical EngineeringDepartment of Civil EngineeringDepartment of Sciences and HumanitiesAdmissionsInformationFee StructureSupportSlateFlexQECSupport DepartmentsResearchGroupsJCRAlumniAchievement AwardAlumni SurveyAlumni Cardnews & eventsDetailsCampus>News & Events>DetailsJapan International Cooperation Agency (JICA) visited FAST NUCES LahoreMarch 27, 2024A delegation fromJapan International Cooperation Agency(JICA) visited FAST NUCES Lahore on March 26, 2024. Mr. Yoichi Kogure (Deputy Team Leader, ICT Industrial Collaboration) led his team in briefing the host team about the project while Mr. Hiroshi Jogasaki (Technical Adviser on ICT industry development in Pakistan) and Mr. Hisashi Ogiso (Founder & CEO, Strategy & Design Labo. Inc) talked about different aspects of the project. The exchange of knowledge and insights during the meeting was invaluable in fostering a deeper understanding of the project's scope and potential. Dr. Summaira Sarfraz (Director Lahore Campus) warmly welcomed the delegation and assured them of full support to collaborate in different areas of mutual interest including collaborative efforts to address language barriers between the two countries. We at FAST-NUCES are excited to explore innovative solutions that will facilitate smoother interactions and strengthen our cross-cultural relationships.IMPORTANT LINKSCampus HomeCampus AboutAdmissionsLibrarySupport and ServicesSlateFlexDEPARTMENTSFAST School of ManagementFAST School of ComputingDepartment of Electrical EngineeringDepartment of Civil EngineeringDepartment of Sciences and Humanities© 2020 Copyright : lhr.nu.edu.pk"
